ticker,company_name,sector,cik,year,document_type,source,filing_date,accession_number,filing_url,document_url,text_len,theme_categories,theme_counts_json,theme_counts_per_10k_json,tone_positive,tone_negative,tone_net,has_text,analyst_notes,innovation_per_10k,customer_focus_per_10k,employees_culture_per_10k,diversity_inclusion_per_10k,sustainability_environment_per_10k,community_social_impact_per_10k,integrity_ethics_trust_per_10k,health_safety_wellbeing_per_10k,financial_performance_growth_per_10k,total_theme_mentions_per_10k,dominant_theme,event_period
F,Ford Motor,Consumer Discretionary,37996,2019,DEF 14A proxy statement,SEC EDGAR,2019-03-29,0001047469-19-001743,https://www.sec.gov/Archives/edgar/data/37996/000104746919001743,https://www.sec.gov/Archives/edgar/data/37996/000104746919001743/a2238106zdef14a.htm,492890,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 89, ""customer_focus"": 117, ""employees_culture"": 199, ""diversity_inclusion"": 104, ""sustainability_environment"": 59, ""community_social_impact"": 9, ""integrity_ethics_trust"": 192, ""health_safety_wellbeing"": 24, ""financial_performance_growth"": 1014}","{""innovation"": 1.8057, ""customer_focus"": 2.3738, ""employees_culture"": 4.0374, ""diversity_inclusion"": 2.11, ""sustainability_environment"": 1.197, ""community_social_impact"": 0.1826, ""integrity_ethics_trust"": 3.8954, ""health_safety_wellbeing"": 0.4869, ""financial_performance_growth"": 20.5725}",136,102,0.1429,True,"downloaded on attempt 1. Clean text length: 492890. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.8057,2.3738,4.0374,2.11,1.197,0.1826,3.8954,0.4869,20.5725,36.6613,financial_performance_growth,pre_2020
F,Ford Motor,Consumer Discretionary,37996,2020,DEF 14A proxy statement,SEC EDGAR,2020-04-03,0001047469-20-002039,https://www.sec.gov/Archives/edgar/data/37996/000104746920002039,https://www.sec.gov/Archives/edgar/data/37996/000104746920002039/a2240860zdef14a.htm,317489,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 99, ""customer_focus"": 121, ""employees_culture"": 184, ""diversity_inclusion"": 112, ""sustainability_environment"": 64, ""community_social_impact"": 6, ""integrity_ethics_trust"": 154, ""health_safety_wellbeing"": 24, ""financial_performance_growth"": 1007}","{""innovation"": 3.1182, ""customer_focus"": 3.8112, ""employees_culture"": 5.7955, ""diversity_inclusion"": 3.5277, ""sustainability_environment"": 2.0158, ""community_social_impact"": 0.189, ""integrity_ethics_trust"": 4.8506, ""health_safety_wellbeing"": 0.7559, ""financial_performance_growth"": 31.7176}",117,106,0.0493,True,"downloaded on attempt 1. Clean text length: 317489. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.1182,3.8112,5.7955,3.5277,2.0158,0.189,4.8506,0.7559,31.7176,55.781499999999994,financial_performance_growth,covid_2020_2021
F,Ford Motor,Consumer Discretionary,37996,2021,DEF 14A proxy statement,SEC EDGAR,2021-04-01,0001047469-21-000813,https://www.sec.gov/Archives/edgar/data/37996/000104746921000813,https://www.sec.gov/Archives/edgar/data/37996/000104746921000813/a2243092zdef14a.htm,382599,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 95, ""customer_focus"": 161, ""employees_culture"": 232, ""diversity_inclusion"": 147, ""sustainability_environment"": 65, ""community_social_impact"": 14, ""integrity_ethics_trust"": 152, ""health_safety_wellbeing"": 53, ""financial_performance_growth"": 1274}","{""innovation"": 2.483, ""customer_focus"": 4.2081, ""employees_culture"": 6.0638, ""diversity_inclusion"": 3.8421, ""sustainability_environment"": 1.6989, ""community_social_impact"": 0.3659, ""integrity_ethics_trust"": 3.9728, ""health_safety_wellbeing"": 1.3853, ""financial_performance_growth"": 33.2986}",184,133,0.1609,True,"downloaded on attempt 1. Clean text length: 382599. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.483,4.2081,6.0638,3.8421,1.6989,0.3659,3.9728,1.3853,33.2986,57.3185,financial_performance_growth,covid_2020_2021
F,Ford Motor,Consumer Discretionary,37996,2022,DEF 14A proxy statement,SEC EDGAR,2022-04-01,0001104659-22-041499,https://www.sec.gov/Archives/edgar/data/37996/000110465922041499,https://www.sec.gov/Archives/edgar/data/37996/000110465922041499/tm2130881-4_def14a.htm,557557,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 107, ""customer_focus"": 189, ""employees_culture"": 327, ""diversity_inclusion"": 144, ""sustainability_environment"": 70, ""community_social_impact"": 11, ""integrity_ethics_trust"": 206, ""health_safety_wellbeing"": 48, ""financial_performance_growth"": 1173}","{""innovation"": 1.9191, ""customer_focus"": 3.3898, ""employees_culture"": 5.8649, ""diversity_inclusion"": 2.5827, ""sustainability_environment"": 1.2555, ""community_social_impact"": 0.1973, ""integrity_ethics_trust"": 3.6947, ""health_safety_wellbeing"": 0.8609, ""financial_performance_growth"": 21.0382}",176,161,0.0445,True,"downloaded on attempt 1. Clean text length: 557557. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.9191,3.3898,5.8649,2.5827,1.2555,0.1973,3.6947,0.8609,21.0382,40.8031,financial_performance_growth,post_2021
F,Ford Motor,Consumer Discretionary,37996,2023,DEF 14A proxy statement,SEC EDGAR,2023-03-31,0001558370-23-005203,https://www.sec.gov/Archives/edgar/data/37996/000155837023005203,https://www.sec.gov/Archives/edgar/data/37996/000155837023005203/f-20230511xdef14a.htm,414679,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 95, ""customer_focus"": 220, ""employees_culture"": 339, ""diversity_inclusion"": 122, ""sustainability_environment"": 88, ""community_social_impact"": 8, ""integrity_ethics_trust"": 173, ""health_safety_wellbeing"": 46, ""financial_performance_growth"": 1033}","{""innovation"": 2.2909, ""customer_focus"": 5.3053, ""employees_culture"": 8.175, ""diversity_inclusion"": 2.942, ""sustainability_environment"": 2.1221, ""community_social_impact"": 0.1929, ""integrity_ethics_trust"": 4.1719, ""health_safety_wellbeing"": 1.1093, ""financial_performance_growth"": 24.9108}",156,139,0.0576,True,"downloaded on attempt 1. Clean text length: 414679. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.2909,5.3053,8.175,2.942,2.1221,0.1929,4.1719,1.1093,24.9108,51.220200000000006,financial_performance_growth,post_2021
F,Ford Motor,Consumer Discretionary,37996,2024,DEF 14A proxy statement,SEC EDGAR,2024-03-29,0001104659-24-040871,https://www.sec.gov/Archives/edgar/data/37996/000110465924040871,https://www.sec.gov/Archives/edgar/data/37996/000110465924040871/tm2318496-d4_def14a.htm,410504,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 102, ""customer_focus"": 187, ""employees_culture"": 304, ""diversity_inclusion"": 127, ""sustainability_environment"": 130, ""community_social_impact"": 11, ""integrity_ethics_trust"": 186, ""health_safety_wellbeing"": 36, ""financial_performance_growth"": 1027}","{""innovation"": 2.4848, ""customer_focus"": 4.5554, ""employees_culture"": 7.4055, ""diversity_inclusion"": 3.0938, ""sustainability_environment"": 3.1668, ""community_social_impact"": 0.268, ""integrity_ethics_trust"": 4.531, ""health_safety_wellbeing"": 0.877, ""financial_performance_growth"": 25.018}",185,157,0.0819,True,"downloaded on attempt 1. Clean text length: 410504. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.4848,4.5554,7.4055,3.0938,3.1668,0.268,4.531,0.877,25.018,51.400299999999994,financial_performance_growth,post_2021
XOM,ExxonMobil,Energy,34088,2016,DEF 14A proxy statement,SEC EDGAR,2016-04-13,0001193125-16-539460,https://www.sec.gov/Archives/edgar/data/34088/000119312516539460,https://www.sec.gov/Archives/edgar/data/34088/000119312516539460/d14941ddef14a.htm,253375,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 60, ""customer_focus"": 104, ""employees_culture"": 129, ""diversity_inclusion"": 80, ""sustainability_environment"": 205, ""community_social_impact"": 20, ""integrity_ethics_trust"": 104, ""health_safety_wellbeing"": 40, ""financial_performance_growth"": 677}","{""innovation"": 2.368, ""customer_focus"": 4.1046, ""employees_culture"": 5.0913, ""diversity_inclusion"": 3.1574, ""sustainability_environment"": 8.0908, ""community_social_impact"": 0.7893, ""integrity_ethics_trust"": 4.1046, ""health_safety_wellbeing"": 1.5787, ""financial_performance_growth"": 26.7193}",127,113,0.0583,True,"downloaded on attempt 1. Clean text length: 253375. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.368,4.1046,5.0913,3.1574,8.0908,0.7893,4.1046,1.5787,26.7193,56.004000000000005,financial_performance_growth,pre_2020
XOM,ExxonMobil,Energy,34088,2017,DEF 14A proxy statement,SEC EDGAR,2017-04-13,0001193125-17-122538,https://www.sec.gov/Archives/edgar/data/34088/000119312517122538,https://www.sec.gov/Archives/edgar/data/34088/000119312517122538/d182248ddef14a.htm,223913,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 48, ""customer_focus"": 98, ""employees_culture"": 121, ""diversity_inclusion"": 55, ""sustainability_environment"": 104, ""community_social_impact"": 15, ""integrity_ethics_trust"": 103, ""health_safety_wellbeing"": 31, ""financial_performance_growth"": 670}","{""innovation"": 2.1437, ""customer_focus"": 4.3767, ""employees_culture"": 5.4039, ""diversity_inclusion"": 2.4563, ""sustainability_environment"": 4.6447, ""community_social_impact"": 0.6699, ""integrity_ethics_trust"": 4.6, ""health_safety_wellbeing"": 1.3845, ""financial_performance_growth"": 29.9223}",118,81,0.1859,True,"downloaded on attempt 1. Clean text length: 223913. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.1437,4.3767,5.4039,2.4563,4.6447,0.6699,4.6,1.3845,29.9223,55.602,financial_performance_growth,pre_2020
XOM,ExxonMobil,Energy,34088,2018,DEF 14A proxy statement,SEC EDGAR,2018-04-12,0001193125-18-115091,https://www.sec.gov/Archives/edgar/data/34088/000119312518115091,https://www.sec.gov/Archives/edgar/data/34088/000119312518115091/d527562ddef14a.htm,190121,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 53, ""customer_focus"": 71, ""employees_culture"": 115, ""diversity_inclusion"": 68, ""sustainability_environment"": 22, ""community_social_impact"": 6, ""integrity_ethics_trust"": 90, ""health_safety_wellbeing"": 35, ""financial_performance_growth"": 590}","{""innovation"": 2.7877, ""customer_focus"": 3.7345, ""employees_culture"": 6.0488, ""diversity_inclusion"": 3.5767, ""sustainability_environment"": 1.1572, ""community_social_impact"": 0.3156, ""integrity_ethics_trust"": 4.7338, ""health_safety_wellbeing"": 1.8409, ""financial_performance_growth"": 31.0329}",71,43,0.2456,True,"downloaded on attempt 1. Clean text length: 190121. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.7877,3.7345,6.0488,3.5767,1.1572,0.3156,4.7338,1.8409,31.0329,55.2281,financial_performance_growth,pre_2020
XOM,ExxonMobil,Energy,34088,2019,DEF 14A proxy statement,SEC EDGAR,2019-04-11,0001193125-19-103474,https://www.sec.gov/Archives/edgar/data/34088/000119312519103474,https://www.sec.gov/Archives/edgar/data/34088/000119312519103474/d686227ddef14a.htm,228730,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 58, ""customer_focus"": 89, ""employees_culture"": 124, ""diversity_inclusion"": 70, ""sustainability_environment"": 101, ""community_social_impact"": 14, ""integrity_ethics_trust"": 97, ""health_safety_wellbeing"": 51, ""financial_performance_growth"": 663}","{""innovation"": 2.5357, ""customer_focus"": 3.8911, ""employees_culture"": 5.4212, ""diversity_inclusion"": 3.0604, ""sustainability_environment"": 4.4157, ""community_social_impact"": 0.6121, ""integrity_ethics_trust"": 4.2408, ""health_safety_wellbeing"": 2.2297, ""financial_performance_growth"": 28.9861}",114,113,0.0044,True,"downloaded on attempt 1. Clean text length: 228730. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.5357,3.8911,5.4212,3.0604,4.4157,0.6121,4.2408,2.2297,28.9861,55.3928,financial_performance_growth,pre_2020
XOM,ExxonMobil,Energy,34088,2020,DEF 14A proxy statement,SEC EDGAR,2020-04-09,0001193125-20-102226,https://www.sec.gov/Archives/edgar/data/34088/000119312520102226,https://www.sec.gov/Archives/edgar/data/34088/000119312520102226/d869473ddef14a.htm,228475,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 66, ""customer_focus"": 97, ""employees_culture"": 131, ""diversity_inclusion"": 40, ""sustainability_environment"": 126, ""community_social_impact"": 23, ""integrity_ethics_trust"": 95, ""health_safety_wellbeing"": 62, ""financial_performance_growth"": 648}","{""innovation"": 2.8887, ""customer_focus"": 4.2455, ""employees_culture"": 5.7337, ""diversity_inclusion"": 1.7507, ""sustainability_environment"": 5.5148, ""community_social_impact"": 1.0067, ""integrity_ethics_trust"": 4.158, ""health_safety_wellbeing"": 2.7136, ""financial_performance_growth"": 28.362}",109,107,0.0093,True,"downloaded on attempt 1. Clean text length: 228475. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.8887,4.2455,5.7337,1.7507,5.5148,1.0067,4.158,2.7136,28.362,56.3737,financial_performance_growth,covid_2020_2021
XOM,ExxonMobil,Energy,34088,2021,DEF 14A proxy statement,SEC EDGAR,,,,,0,,{},{},0,0,0.0,False,No DEF 14A filing found for this filing year.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,covid_2020_2021
XOM,ExxonMobil,Energy,34088,2022,DEF 14A proxy statement,SEC EDGAR,2022-04-07,0001193125-22-098314,https://www.sec.gov/Archives/edgar/data/34088/000119312522098314,https://www.sec.gov/Archives/edgar/data/34088/000119312522098314/d280259ddef14a.htm,277272,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 88, ""customer_focus"": 93, ""employees_culture"": 148, ""diversity_inclusion"": 59, ""sustainability_environment"": 291, ""community_social_impact"": 18, ""integrity_ethics_trust"": 100, ""health_safety_wellbeing"": 37, ""financial_performance_growth"": 786}","{""innovation"": 3.1738, ""customer_focus"": 3.3541, ""employees_culture"": 5.3377, ""diversity_inclusion"": 2.1279, ""sustainability_environment"": 10.4951, ""community_social_impact"": 0.6492, ""integrity_ethics_trust"": 3.6066, ""health_safety_wellbeing"": 1.3344, ""financial_performance_growth"": 28.3476}",156,109,0.1774,True,"downloaded on attempt 1. Clean text length: 277272. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.1738,3.3541,5.3377,2.1279,10.4951,0.6492,3.6066,1.3344,28.3476,58.4264,financial_performance_growth,post_2021
XOM,ExxonMobil,Energy,34088,2023,DEF 14A proxy statement,SEC EDGAR,2023-04-13,0001193125-23-100079,https://www.sec.gov/Archives/edgar/data/34088/000119312523100079,https://www.sec.gov/Archives/edgar/data/34088/000119312523100079/d429320ddef14a.htm,397309,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 164, ""customer_focus"": 197, ""employees_culture"": 175, ""diversity_inclusion"": 67, ""sustainability_environment"": 526, ""community_social_impact"": 61, ""integrity_ethics_trust"": 181, ""health_safety_wellbeing"": 96, ""financial_performance_growth"": 998}","{""innovation"": 4.1278, ""customer_focus"": 4.9584, ""employees_culture"": 4.4046, ""diversity_inclusion"": 1.6863, ""sustainability_environment"": 13.2391, ""community_social_impact"": 1.5353, ""integrity_ethics_trust"": 4.5556, ""health_safety_wellbeing"": 2.4163, ""financial_performance_growth"": 25.119}",267,257,0.0191,True,"downloaded on attempt 1. Clean text length: 397309. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.1278,4.9584,4.4046,1.6863,13.2391,1.5353,4.5556,2.4163,25.119,62.0424,financial_performance_growth,post_2021
XOM,ExxonMobil,Energy,34088,2024,DEF 14A proxy statement,SEC EDGAR,2024-04-11,0001193125-24-092545,https://www.sec.gov/Archives/edgar/data/34088/000119312524092545,https://www.sec.gov/Archives/edgar/data/34088/000119312524092545/d784249ddef14a.htm,350942,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 128, ""customer_focus"": 208, ""employees_culture"": 245, ""diversity_inclusion"": 103, ""sustainability_environment"": 297, ""community_social_impact"": 60, ""integrity_ethics_trust"": 169, ""health_safety_wellbeing"": 87, ""financial_performance_growth"": 1058}","{""innovation"": 3.6473, ""customer_focus"": 5.9269, ""employees_culture"": 6.9812, ""diversity_inclusion"": 2.935, ""sustainability_environment"": 8.4629, ""community_social_impact"": 1.7097, ""integrity_ethics_trust"": 4.8156, ""health_safety_wellbeing"": 2.479, ""financial_performance_growth"": 30.1474}",244,184,0.1402,True,"downloaded on attempt 1. Clean text length: 350942. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.6473,5.9269,6.9812,2.935,8.4629,1.7097,4.8156,2.479,30.1474,67.105,financial_performance_growth,post_2021
CVX,Chevron,Energy,93410,2016,DEF 14A proxy statement,SEC EDGAR,2016-04-07,0001193125-16-533382,https://www.sec.gov/Archives/edgar/data/93410/000119312516533382,https://www.sec.gov/Archives/edgar/data/93410/000119312516533382/d117593ddef14a.htm,410070,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 96, ""customer_focus"": 125, ""employees_culture"": 239, ""diversity_inclusion"": 102, ""sustainability_environment"": 214, ""community_social_impact"": 33, ""integrity_ethics_trust"": 195, ""health_safety_wellbeing"": 56, ""financial_performance_growth"": 1020}","{""innovation"": 2.3411, ""customer_focus"": 3.0483, ""employees_culture"": 5.8283, ""diversity_inclusion"": 2.4874, ""sustainability_environment"": 5.2186, ""community_social_impact"": 0.8047, ""integrity_ethics_trust"": 4.7553, ""health_safety_wellbeing"": 1.3656, ""financial_performance_growth"": 24.8738}",135,134,0.0037,True,"downloaded on attempt 1. Clean text length: 410070. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.3411,3.0483,5.8283,2.4874,5.2186,0.8047,4.7553,1.3656,24.8738,50.7231,financial_performance_growth,pre_2020
CVX,Chevron,Energy,93410,2017,DEF 14A proxy statement,SEC EDGAR,2017-04-11,0001193125-17-119801,https://www.sec.gov/Archives/edgar/data/93410/000119312517119801,https://www.sec.gov/Archives/edgar/data/93410/000119312517119801/d304635ddef14a.htm,348275,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 108, ""customer_focus"": 113, ""employees_culture"": 143, ""diversity_inclusion"": 88, ""sustainability_environment"": 170, ""community_social_impact"": 28, ""integrity_ethics_trust"": 190, ""health_safety_wellbeing"": 46, ""financial_performance_growth"": 905}","{""innovation"": 3.101, ""customer_focus"": 3.2446, ""employees_culture"": 4.106, ""diversity_inclusion"": 2.5267, ""sustainability_environment"": 4.8812, ""community_social_impact"": 0.804, ""integrity_ethics_trust"": 5.4555, ""health_safety_wellbeing"": 1.3208, ""financial_performance_growth"": 25.9852}",115,117,-0.0086,True,"downloaded on attempt 1. Clean text length: 348275. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.101,3.2446,4.106,2.5267,4.8812,0.804,5.4555,1.3208,25.9852,51.425,financial_performance_growth,pre_2020
CVX,Chevron,Energy,93410,2018,DEF 14A proxy statement,SEC EDGAR,2018-04-10,0001193125-18-112804,https://www.sec.gov/Archives/edgar/data/93410/000119312518112804,https://www.sec.gov/Archives/edgar/data/93410/000119312518112804/d475585ddef14a.htm,357276,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 142, ""customer_focus"": 113, ""employees_culture"": 163, ""diversity_inclusion"": 87, ""sustainability_environment"": 187, ""community_social_impact"": 26, ""integrity_ethics_trust"": 209, ""health_safety_wellbeing"": 52, ""financial_performance_growth"": 900}","{""innovation"": 3.9745, ""customer_focus"": 3.1628, ""employees_culture"": 4.5623, ""diversity_inclusion"": 2.4351, ""sustainability_environment"": 5.234, ""community_social_impact"": 0.7277, ""integrity_ethics_trust"": 5.8498, ""health_safety_wellbeing"": 1.4555, ""financial_performance_growth"": 25.1906}",145,112,0.1284,True,"downloaded on attempt 1. Clean text length: 357276. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.9745,3.1628,4.5623,2.4351,5.234,0.7277,5.8498,1.4555,25.1906,52.592299999999994,financial_performance_growth,pre_2020
CVX,Chevron,Energy,93410,2019,DEF 14A proxy statement,SEC EDGAR,2019-04-15,0001193125-19-106207,https://www.sec.gov/Archives/edgar/data/93410/000119312519106207,https://www.sec.gov/Archives/edgar/data/93410/000119312519106207/d581752ddef14a.htm,364926,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 156, ""customer_focus"": 111, ""employees_culture"": 183, ""diversity_inclusion"": 84, ""sustainability_environment"": 217, ""community_social_impact"": 31, ""integrity_ethics_trust"": 201, ""health_safety_wellbeing"": 58, ""financial_performance_growth"": 994}","{""innovation"": 4.2748, ""customer_focus"": 3.0417, ""employees_culture"": 5.0147, ""diversity_inclusion"": 2.3018, ""sustainability_environment"": 5.9464, ""community_social_impact"": 0.8495, ""integrity_ethics_trust"": 5.508, ""health_safety_wellbeing"": 1.5894, ""financial_performance_growth"": 27.2384}",150,145,0.0169,True,"downloaded on attempt 1. Clean text length: 364926. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.2748,3.0417,5.0147,2.3018,5.9464,0.8495,5.508,1.5894,27.2384,55.7647,financial_performance_growth,pre_2020
CVX,Chevron,Energy,93410,2020,DEF 14A proxy statement,SEC EDGAR,2020-04-07,0001193125-20-100407,https://www.sec.gov/Archives/edgar/data/93410/000119312520100407,https://www.sec.gov/Archives/edgar/data/93410/000119312520100407/d838093ddef14a.htm,381016,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 132, ""customer_focus"": 111, ""employees_culture"": 178, ""diversity_inclusion"": 80, ""sustainability_environment"": 224, ""community_social_impact"": 51, ""integrity_ethics_trust"": 246, ""health_safety_wellbeing"": 98, ""financial_performance_growth"": 994}","{""innovation"": 3.4644, ""customer_focus"": 2.9133, ""employees_culture"": 4.6717, ""diversity_inclusion"": 2.0996, ""sustainability_environment"": 5.879, ""community_social_impact"": 1.3385, ""integrity_ethics_trust"": 6.4564, ""health_safety_wellbeing"": 2.5721, ""financial_performance_growth"": 26.0881}",177,177,0.0,True,"downloaded on attempt 1. Clean text length: 381016. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.4644,2.9133,4.6717,2.0996,5.879,1.3385,6.4564,2.5721,26.0881,55.48309999999999,financial_performance_growth,covid_2020_2021
CVX,Chevron,Energy,93410,2021,DEF 14A proxy statement,SEC EDGAR,2021-04-08,0001193125-21-109793,https://www.sec.gov/Archives/edgar/data/93410/000119312521109793,https://www.sec.gov/Archives/edgar/data/93410/000119312521109793/d74377ddef14a.htm,391553,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 154, ""customer_focus"": 121, ""employees_culture"": 230, ""diversity_inclusion"": 106, ""sustainability_environment"": 378, ""community_social_impact"": 30, ""integrity_ethics_trust"": 244, ""health_safety_wellbeing"": 57, ""financial_performance_growth"": 983}","{""innovation"": 3.9331, ""customer_focus"": 3.0903, ""employees_culture"": 5.874, ""diversity_inclusion"": 2.7072, ""sustainability_environment"": 9.6539, ""community_social_impact"": 0.7662, ""integrity_ethics_trust"": 6.2316, ""health_safety_wellbeing"": 1.4557, ""financial_performance_growth"": 25.1052}",185,137,0.1491,True,"downloaded on attempt 1. Clean text length: 391553. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.9331,3.0903,5.874,2.7072,9.6539,0.7662,6.2316,1.4557,25.1052,58.8172,financial_performance_growth,covid_2020_2021
